0.000    total_energy       0.000000000000 [eV/u.c.]
0.010    total_energy      -0.000654757978 [eV/u.c.]
0.020    total_energy      -0.002595988741 [eV/u.c.]
0.030    total_energy      -0.005754562781 [eV/u.c.]
0.040    total_energy      -0.010015264251 [eV/u.c.]
0.050    total_energy      -0.015216790962 [eV/u.c.]
0.060    total_energy      -0.021151754390 [eV/u.c.]
0.070    total_energy      -0.027566679670 [eV/u.c.]
0.080    total_energy      -0.034162005596 [eV/u.c.]
0.090    total_energy      -0.040592084625 [eV/u.c.]
0.100    total_energy      -0.046465182876 [eV/u.c.]
0.110    total_energy      -0.051343480126 [eV/u.c.]
0.120    total_energy      -0.054743069815 [eV/u.c.]
0.130    total_energy      -0.056133959043 [eV/u.c.]
0.140    total_energy      -0.054940068571 [eV/u.c.]
0.150    total_energy      -0.050539232821 [eV/u.c.]
0.160    total_energy      -0.042263199875 [eV/u.c.]
0.170    total_energy      -0.029397631479 [eV/u.c.]
0.180    total_energy      -0.011182103035 [eV/u.c.]
0.190    total_energy       0.013189896390 [eV/u.c.]
0.200    total_energy       0.044570964070 [eV/u.c.]
0.210    total_energy       0.083859783618 [eV/u.c.]
0.220    total_energy       0.132001124985 [eV/u.c.]
0.230    total_energy       0.189985844463 [eV/u.c.]
0.240    total_energy       0.258850884682 [eV/u.c.]
0.250    total_energy       0.339679274610 [eV/u.c.]
0.260    total_energy       0.433600129557 [eV/u.c.]
0.270    total_energy       0.541788651169 [eV/u.c.]
0.280    total_energy       0.665466127433 [eV/u.c.]
0.290    total_energy       0.805899932675 [eV/u.c.]
0.300    total_energy       0.964403527560 [eV/u.c.]
