0.000    total_energy       0.000000000000 [eV/u.c.]
0.010    total_energy      -0.000354357978 [eV/u.c.]
0.020    total_energy      -0.001394388741 [eV/u.c.]
0.030    total_energy      -0.003050962781 [eV/u.c.]
0.040    total_energy      -0.005208864251 [eV/u.c.]
0.050    total_energy      -0.007706790962 [eV/u.c.]
0.060    total_energy      -0.010337354390 [eV/u.c.]
0.070    total_energy      -0.012847079670 [eV/u.c.]
0.080    total_energy      -0.014936405596 [eV/u.c.]
0.090    total_energy      -0.016259684625 [eV/u.c.]
0.100    total_energy      -0.016425182876 [eV/u.c.]
0.110    total_energy      -0.014995080126 [eV/u.c.]
0.120    total_energy      -0.011485469815 [eV/u.c.]
0.130    total_energy      -0.005366359043 [eV/u.c.]
0.140    total_energy       0.003938331429 [eV/u.c.]
0.150    total_energy       0.017050767179 [eV/u.c.]
0.160    total_energy       0.034639200125 [eV/u.c.]
0.170    total_energy       0.057417968521 [eV/u.c.]
0.180    total_energy       0.086147496965 [eV/u.c.]
0.190    total_energy       0.121634296390 [eV/u.c.]
0.200    total_energy       0.164730964070 [eV/u.c.]
0.210    total_energy       0.216336183618 [eV/u.c.]
0.220    total_energy       0.277394724985 [eV/u.c.]
0.230    total_energy       0.348897444463 [eV/u.c.]
0.240    total_energy       0.431881284682 [eV/u.c.]
0.250    total_energy       0.527429274610 [eV/u.c.]
0.260    total_energy       0.636670529557 [eV/u.c.]
0.270    total_energy       0.760780251169 [eV/u.c.]
0.280    total_energy       0.900979727433 [eV/u.c.]
0.290    total_energy       1.058536332675 [eV/u.c.]
0.300    total_energy       1.234763527560 [eV/u.c.]
