0.000    total_energy       0.000000000000 [eV/u.c.]
0.010    total_energy      -0.000177533019 [eV/u.c.]
0.020    total_energy      -0.000702858851 [eV/u.c.]
0.030    total_energy      -0.001554157824 [eV/u.c.]
0.040    total_energy      -0.002695063815 [eV/u.c.]
0.050    total_energy      -0.004074664255 [eV/u.c.]
0.060    total_energy      -0.005627500124 [eV/u.c.]
0.070    total_energy      -0.007273565956 [eV/u.c.]
0.080    total_energy      -0.008918309833 [eV/u.c.]
0.090    total_energy      -0.010452633391 [eV/u.c.]
0.100    total_energy      -0.011752891816 [eV/u.c.]
0.110    total_energy      -0.012680893846 [eV/u.c.]
0.120    total_energy      -0.013083901771 [eV/u.c.]
0.130    total_energy      -0.012794631431 [eV/u.c.]
0.140    total_energy      -0.011631252217 [eV/u.c.]
0.150    total_energy      -0.009397387074 [eV/u.c.]
0.160    total_energy      -0.005882112495 [eV/u.c.]
0.170    total_energy      -0.000859958526 [eV/u.c.]
0.180    total_energy       0.005909091235 [eV/u.c.]
0.190    total_energy       0.014679599640 [eV/u.c.]
0.200    total_energy       0.025720675988 [eV/u.c.]
0.210    total_energy       0.039315976029 [eV/u.c.]
0.220    total_energy       0.055763701959 [eV/u.c.]
0.230    total_energy       0.075376602425 [eV/u.c.]
0.240    total_energy       0.098481972522 [eV/u.c.]
0.250    total_energy       0.125421653792 [eV/u.c.]
0.260    total_energy       0.156552034227 [eV/u.c.]
0.270    total_energy       0.192244048269 [eV/u.c.]
0.280    total_energy       0.232883176806 [eV/u.c.]
0.290    total_energy       0.278869447177 [eV/u.c.]
0.300    total_energy       0.330617433167 [eV/u.c.]
