0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023724510960 [eV/u.c.]
0.020    total_energy       0.022894348342 [eV/u.c.]
0.030    total_energy       0.021535581108 [eV/u.c.]
0.040    total_energy       0.019685464949 [eV/u.c.]
0.050    total_energy       0.017396157834 [eV/u.c.]
0.060    total_energy       0.014734720008 [eV/u.c.]
0.070    total_energy       0.011783113994 [eV/u.c.]
0.080    total_energy       0.008638204591 [eV/u.c.]
0.090    total_energy       0.005411758874 [eV/u.c.]
0.100    total_energy       0.002230446197 [eV/u.c.]
0.110    total_energy      -0.000764161812 [eV/u.c.]
0.120    total_energy      -0.003415591245 [eV/u.c.]
0.130    total_energy      -0.005552465920 [eV/u.c.]
0.140    total_energy      -0.006988507377 [eV/u.c.]
0.150    total_energy      -0.007522534880 [eV/u.c.]
0.160    total_energy      -0.006938465415 [eV/u.c.]
0.170    total_energy      -0.005005313691 [eV/u.c.]
0.180    total_energy      -0.001477192143 [eV/u.c.]
0.190    total_energy       0.003906689074 [eV/u.c.]
0.200    total_energy       0.011422022081 [eV/u.c.]
