0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023645642315 [eV/u.c.]
0.020    total_energy       0.022579246320 [eV/u.c.]
0.030    total_energy       0.020827998647 [eV/u.c.]
0.040    total_energy       0.018431017771 [eV/u.c.]
0.050    total_energy       0.015443069561 [eV/u.c.]
0.060    total_energy       0.011934567273 [eV/u.c.]
0.070    total_energy       0.007991571557 [eV/u.c.]
0.080    total_energy       0.003715790451 [eV/u.c.]
0.090    total_energy      -0.000775420615 [eV/u.c.]
0.100    total_energy      -0.005349058820 [eV/u.c.]
0.110    total_energy      -0.009856473954 [eV/u.c.]
0.120    total_energy      -0.014133368416 [eV/u.c.]
0.130    total_energy      -0.017999797212 [eV/u.c.]
0.140    total_energy      -0.021260167961 [eV/u.c.]
0.150    total_energy      -0.023703240888 [eV/u.c.]
0.160    total_energy      -0.025102128830 [eV/u.c.]
0.170    total_energy      -0.025214297232 [eV/u.c.]
0.180    total_energy      -0.023781564148 [eV/u.c.]
0.190    total_energy      -0.020530100243 [eV/u.c.]
0.200    total_energy      -0.015170428790 [eV/u.c.]
