0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023694401744 [eV/u.c.]
0.020    total_energy       0.022774159849 [eV/u.c.]
0.030    total_energy       0.021266088391 [eV/u.c.]
0.040    total_energy       0.019208684917 [eV/u.c.]
0.050    total_energy       0.016655845995 [eV/u.c.]
0.060    total_energy       0.013676867212 [eV/u.c.]
0.070    total_energy       0.010356443175 [eV/u.c.]
0.080    total_energy       0.006794667509 [eV/u.c.]
0.090    total_energy       0.003107032859 [eV/u.c.]
0.100    total_energy      -0.000575569110 [eV/u.c.]
0.110    total_energy      -0.004106847714 [eV/u.c.]
0.120    total_energy      -0.007325113251 [eV/u.c.]
0.130    total_energy      -0.010053276997 [eV/u.c.]
0.140    total_energy      -0.012098851212 [eV/u.c.]
0.150    total_energy      -0.013253949133 [eV/u.c.]
0.160    total_energy      -0.013295284981 [eV/u.c.]
0.170    total_energy      -0.011984173955 [eV/u.c.]
0.180    total_energy      -0.009066532236 [eV/u.c.]
0.190    total_energy      -0.004272876987 [eV/u.c.]
0.200    total_energy       0.002681673652 [eV/u.c.]
