0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023635583750 [eV/u.c.]
0.020    total_energy       0.022539074153 [eV/u.c.]
0.030    total_energy       0.020737844118 [eV/u.c.]
0.040    total_energy       0.018271322586 [eV/u.c.]
0.050    total_energy       0.015194710073 [eV/u.c.]
0.060    total_energy       0.011578978674 [eV/u.c.]
0.070    total_energy       0.007510872058 [eV/u.c.]
0.080    total_energy       0.003092905469 [eV/u.c.]
0.090    total_energy      -0.001556634269 [eV/u.c.]
0.100    total_energy      -0.006303688758 [eV/u.c.]
0.110    total_energy      -0.010998428025 [eV/u.c.]
0.120    total_energy      -0.015475250518 [eV/u.c.]
0.130    total_energy      -0.019552783110 [eV/u.c.]
0.140    total_energy      -0.023033881098 [eV/u.c.]
0.150    total_energy      -0.025705628202 [eV/u.c.]
0.160    total_energy      -0.027339336567 [eV/u.c.]
0.170    total_energy      -0.027690546760 [eV/u.c.]
0.180    total_energy      -0.026499027772 [eV/u.c.]
0.190    total_energy      -0.023488777021 [eV/u.c.]
0.200    total_energy      -0.018368020344 [eV/u.c.]
