0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023655220720 [eV/u.c.]
0.020    total_energy       0.022617559942 [eV/u.c.]
0.030    total_energy       0.020914204295 [eV/u.c.]
0.040    total_energy       0.018584272257 [eV/u.c.]
0.050    total_energy       0.015682529694 [eV/u.c.]
0.060    total_energy       0.012279389865 [eV/u.c.]
0.070    total_energy       0.008460913418 [eV/u.c.]
0.080    total_energy       0.004328808392 [eV/u.c.]
0.090    total_energy       0.000000430216 [eV/u.c.]
0.100    total_energy      -0.004391218288 [eV/u.c.]
0.110    total_energy      -0.008697486910 [eV/u.c.]
0.120    total_energy      -0.012754078049 [eV/u.c.]
0.130    total_energy      -0.016381046713 [eV/u.c.]
0.140    total_energy      -0.019382800518 [eV/u.c.]
0.150    total_energy      -0.021548099691 [eV/u.c.]
0.160    total_energy      -0.022650057067 [eV/u.c.]
0.170    total_energy      -0.022446138094 [eV/u.c.]
0.180    total_energy      -0.020678160823 [eV/u.c.]
0.190    total_energy      -0.017072295921 [eV/u.c.]
0.200    total_energy      -0.011339066661 [eV/u.c.]
