0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023730900103 [eV/u.c.]
0.020    total_energy       0.022919904914 [eV/u.c.]
0.030    total_energy       0.021593083394 [eV/u.c.]
0.040    total_energy       0.019787691236 [eV/u.c.]
0.050    total_energy       0.017555886407 [eV/u.c.]
0.060    total_energy       0.014964729153 [eV/u.c.]
0.070    total_energy       0.012096181996 [eV/u.c.]
0.080    total_energy       0.009047109737 [eV/u.c.]
0.090    total_energy       0.005929279449 [eV/u.c.]
0.100    total_energy       0.002869360487 [eV/u.c.]
0.110    total_energy       0.000008924480 [eV/u.c.]
0.120    total_energy      -0.002495554667 [eV/u.c.]
0.130    total_energy      -0.004472700769 [eV/u.c.]
0.140    total_energy      -0.005736235368 [eV/u.c.]
0.150    total_energy      -0.006084977727 [eV/u.c.]
0.160    total_energy      -0.005302844832 [eV/u.c.]
0.170    total_energy      -0.003158851392 [eV/u.c.]
0.180    total_energy       0.000592890158 [eV/u.c.]
0.190    total_energy       0.006213169662 [eV/u.c.]
0.200    total_energy       0.013977679242 [eV/u.c.]
