0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025544984960 [eV/u.c.]
0.020    total_energy      -0.026200048740 [eV/u.c.]
0.030    total_energy      -0.027267921851 [eV/u.c.]
0.040    total_energy      -0.028712754506 [eV/u.c.]
0.050    total_energy      -0.030484357008 [eV/u.c.]
0.060    total_energy      -0.032518199743 [eV/u.c.]
0.070    total_energy      -0.034735413185 [eV/u.c.]
0.080    total_energy      -0.037042787892 [eV/u.c.]
0.090    total_energy      -0.039332774510 [eV/u.c.]
0.100    total_energy      -0.041483483769 [eV/u.c.]
0.110    total_energy      -0.043358686487 [eV/u.c.]
0.120    total_energy      -0.044807813568 [eV/u.c.]
0.130    total_energy      -0.045665955999 [eV/u.c.]
0.140    total_energy      -0.045753864856 [eV/u.c.]
0.150    total_energy      -0.044877951301 [eV/u.c.]
0.160    total_energy      -0.042830286580 [eV/u.c.]
0.170    total_energy      -0.039388602027 [eV/u.c.]
0.180    total_energy      -0.034316289061 [eV/u.c.]
0.190    total_energy      -0.027362399187 [eV/u.c.]
0.200    total_energy      -0.018261643997 [eV/u.c.]
