27.477819189287242 3.8939303736930633
109.10979913585538 3.8995011379003257
199.28097892410702 3.906300092351331
299.2677858768429 3.9179870708136804
350.47330057059924 3.923526913816418
399.2545928295788 3.929674049276031
412.6719218971602 3.9315169530657337
438.2895214222105 3.935201523796959
449.2628384841189 3.9364321877370623
460.2460503314753 3.9382726178304033
468.7852501731587 3.9395008080741447
478.5612981958508 3.941949767472541
490.97925393317723 3.957206289785283
509.2450278703123 3.9578346086612353
536.0500016491309 3.9596911177809293

31.504996866651272 4.142105198060622
110.33675253141593 4.125112140901744
201.25993601372076 4.103253322998779
300.6728454104687 4.079573864573369
351.5419373989907 4.064381658366041
401.1148124938158 4.044310086084633
414.4331937069164 4.040055328341963
442.2474356014381 4.029107985091857
450.6876875886408 4.024238513803225
462.77911540618095 4.019372753059137
470.00230878327125 4.014502044922326
480.8469936343547 4.007805748870346
490.97925393317723 3.957206289785283
509.2450278703123 3.9578346086612353
536.0500016491309 3.9596911177809293
