0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023670795885 [eV/u.c.]
0.020    total_energy       0.022679736415 [eV/u.c.]
0.030    total_energy       0.021053635664 [eV/u.c.]
0.040    total_energy       0.018830991180 [eV/u.c.]
0.050    total_energy       0.016065699531 [eV/u.c.]
0.060    total_energy       0.012827056303 [eV/u.c.]
0.070    total_energy       0.009199756105 [eV/u.c.]
0.080    total_energy       0.005283892560 [eV/u.c.]
0.090    total_energy       0.001194958315 [eV/u.c.]
0.100    total_energy      -0.002936154967 [eV/u.c.]
0.110    total_energy      -0.006963156602 [eV/u.c.]
0.120    total_energy      -0.010724356885 [eV/u.c.]
0.130    total_energy      -0.014042667096 [eV/u.c.]
0.140    total_energy      -0.016725599492 [eV/u.c.]
0.150    total_energy      -0.018565267312 [eV/u.c.]
0.160    total_energy      -0.019338384776 [eV/u.c.]
0.170    total_energy      -0.018806267083 [eV/u.c.]
0.180    total_energy      -0.016714830414 [eV/u.c.]
0.190    total_energy      -0.012794591932 [eV/u.c.]
0.200    total_energy      -0.006760669778 [eV/u.c.]
