0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025598797642 [eV/u.c.]
0.020    total_energy      -0.026415221987 [eV/u.c.]
0.030    total_energy      -0.027751771102 [eV/u.c.]
0.040    total_energy      -0.029572207793 [eV/u.c.]
0.050    total_energy      -0.031825799993 [eV/u.c.]
0.060    total_energy      -0.034447320756 [eV/u.c.]
0.070    total_energy      -0.037357048260 [eV/u.c.]
0.080    total_energy      -0.040460765806 [eV/u.c.]
0.090    total_energy      -0.043649761819 [eV/u.c.]
0.100    total_energy      -0.046800829845 [eV/u.c.]
0.110    total_energy      -0.049776268557 [eV/u.c.]
0.120    total_energy      -0.052423881747 [eV/u.c.]
0.130    total_energy      -0.054576978334 [eV/u.c.]
0.140    total_energy      -0.056054372358 [eV/u.c.]
0.150    total_energy      -0.056660382983 [eV/u.c.]
0.160    total_energy      -0.056184834496 [eV/u.c.]
0.170    total_energy      -0.054403056305 [eV/u.c.]
0.180    total_energy      -0.051075882949 [eV/u.c.]
0.190    total_energy      -0.045949654082 [eV/u.c.]
0.200    total_energy      -0.038756214481 [eV/u.c.]
