0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023717744990 [eV/u.c.]
0.020    total_energy       0.022867284463 [eV/u.c.]
0.030    total_energy       0.021474687379 [eV/u.c.]
0.040    total_energy       0.019577209430 [eV/u.c.]
0.050    total_energy       0.017227008585 [eV/u.c.]
0.060    total_energy       0.014491145090 [eV/u.c.]
0.070    total_energy       0.011451581466 [eV/u.c.]
0.080    total_energy       0.008205182514 [eV/u.c.]
0.090    total_energy       0.004863715308 [eV/u.c.]
0.100    total_energy       0.001553849201 [eV/u.c.]
0.110    total_energy      -0.001582844176 [eV/u.c.]
0.120    total_energy      -0.004389890918 [eV/u.c.]
0.130    total_energy      -0.006695914842 [eV/u.c.]
0.140    total_energy      -0.008314637488 [eV/u.c.]
0.150    total_energy      -0.009044878120 [eV/u.c.]
0.160    total_energy      -0.008670553723 [eV/u.c.]
0.170    total_energy      -0.006960679008 [eV/u.c.]
0.180    total_energy      -0.003669366408 [eV/u.c.]
0.190    total_energy       0.001464173921 [eV/u.c.]
0.200    total_energy       0.008715634099 [eV/u.c.]
