0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025558395624 [eV/u.c.]
0.020    total_energy      -0.026253588128 [eV/u.c.]
0.030    total_energy      -0.027387998221 [eV/u.c.]
0.040    total_energy      -0.028925259781 [eV/u.c.]
0.050    total_energy      -0.030814460237 [eV/u.c.]
0.060    total_energy      -0.032990140571 [eV/u.c.]
0.070    total_energy      -0.035372295315 [eV/u.c.]
0.080    total_energy      -0.037866372553 [eV/u.c.]
0.090    total_energy      -0.040363273920 [eV/u.c.]
0.100    total_energy      -0.042739354603 [eV/u.c.]
0.110    total_energy      -0.044856423338 [eV/u.c.]
0.120    total_energy      -0.046561742417 [eV/u.c.]
0.130    total_energy      -0.047688027678 [eV/u.c.]
0.140    total_energy      -0.048053448514 [eV/u.c.]
0.150    total_energy      -0.047461627868 [eV/u.c.]
0.160    total_energy      -0.045701642235 [eV/u.c.]
0.170    total_energy      -0.042548021660 [eV/u.c.]
0.180    total_energy      -0.037760749741 [eV/u.c.]
0.190    total_energy      -0.031085263627 [eV/u.c.]
0.200    total_energy      -0.022252454017 [eV/u.c.]
