0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023610529399 [eV/u.c.]
0.020    total_energy       0.022438918842 [eV/u.c.]
0.030    total_energy       0.020512727516 [eV/u.c.]
0.040    total_energy       0.017871694828 [eV/u.c.]
0.050    total_energy       0.014571455942 [eV/u.c.]
0.060    total_energy       0.010683541788 [eV/u.c.]
0.070    total_energy       0.006295379057 [eV/u.c.]
0.080    total_energy       0.001510290200 [eV/u.c.]
0.090    total_energy      -0.003552506568 [eV/u.c.]
0.100    total_energy      -0.008757897271 [eV/u.c.]
0.110    total_energy      -0.013954872171 [eV/u.c.]
0.120    total_energy      -0.018976525768 [eV/u.c.]
0.130    total_energy      -0.023640056799 [eV/u.c.]
0.140    total_energy      -0.027746768242 [eV/u.c.]
0.150    total_energy      -0.031082067310 [eV/u.c.]
0.160    total_energy      -0.033415465455 [eV/u.c.]
0.170    total_energy      -0.034500578369 [eV/u.c.]
0.180    total_energy      -0.034075125980 [eV/u.c.]
0.190    total_energy      -0.031860932454 [eV/u.c.]
0.200    total_energy      -0.027563926197 [eV/u.c.]
