0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023675440261 [eV/u.c.]
0.020    total_energy       0.022698313921 [eV/u.c.]
0.030    total_energy       0.021095435052 [eV/u.c.]
0.040    total_energy       0.018905301204 [eV/u.c.]
0.050    total_energy       0.016181808943 [eV/u.c.]
0.060    total_energy       0.012994253858 [eV/u.c.]
0.070    total_energy       0.009427330554 [eV/u.c.]
0.080    total_energy       0.005581132657 [eV/u.c.]
0.090    total_energy       0.001571152812 [eV/u.c.]
0.100    total_energy      -0.002471717316 [eV/u.c.]
0.110    total_energy      -0.006401187043 [eV/u.c.]
0.120    total_energy      -0.010055566667 [eV/u.c.]
0.130    total_energy      -0.013257767465 [eV/u.c.]
0.140    total_energy      -0.015815301695 [eV/u.c.]
0.150    total_energy      -0.017520282597 [eV/u.c.]
0.160    total_energy      -0.018149424388 [eV/u.c.]
0.170    total_energy      -0.017464042271 [eV/u.c.]
0.180    total_energy      -0.015210052424 [eV/u.c.]
0.190    total_energy      -0.011117972010 [eV/u.c.]
0.200    total_energy      -0.004902919172 [eV/u.c.]
