0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025587926370 [eV/u.c.]
0.020    total_energy      -0.026371762706 [eV/u.c.]
0.030    total_energy      -0.027654084493 [eV/u.c.]
0.040    total_energy      -0.029398783572 [eV/u.c.]
0.050    total_energy      -0.031555308520 [eV/u.c.]
0.060    total_energy      -0.034058664651 [eV/u.c.]
0.070    total_energy      -0.036829414014 [eV/u.c.]
0.080    total_energy      -0.039773675395 [eV/u.c.]
0.090    total_energy      -0.042783124318 [eV/u.c.]
0.100    total_energy      -0.045734993040 [eV/u.c.]
0.110    total_energy      -0.048492070556 [eV/u.c.]
0.120    total_energy      -0.050902702599 [eV/u.c.]
0.130    total_energy      -0.052800791636 [eV/u.c.]
0.140    total_energy      -0.054005796871 [eV/u.c.]
0.150    total_energy      -0.054322734245 [eV/u.c.]
0.160    total_energy      -0.053542176433 [eV/u.c.]
0.170    total_energy      -0.051440252850 [eV/u.c.]
0.180    total_energy      -0.047778649643 [eV/u.c.]
0.190    total_energy      -0.042304609701 [eV/u.c.]
0.200    total_energy      -0.034750932644 [eV/u.c.]
