0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023641678033 [eV/u.c.]
0.020    total_energy       0.022563482332 [eV/u.c.]
0.030    total_energy       0.020792878945 [eV/u.c.]
0.040    total_energy       0.018369452044 [eV/u.c.]
0.050    total_energy       0.015348619473 [eV/u.c.]
0.060    total_energy       0.011801632741 [eV/u.c.]
0.070    total_energy       0.007815577029 [eV/u.c.]
0.080    total_energy       0.003493371186 [eV/u.c.]
0.090    total_energy      -0.001046232271 [eV/u.c.]
0.100    total_energy      -0.005668647153 [eV/u.c.]
0.110    total_energy      -0.010223453606 [eV/u.c.]
0.120    total_energy      -0.014544398102 [eV/u.c.]
0.130    total_energy      -0.018449393449 [eV/u.c.]
0.140    total_energy      -0.021740518782 [eV/u.c.]
0.150    total_energy      -0.024204019568 [eV/u.c.]
0.160    total_energy      -0.025610307607 [eV/u.c.]
0.170    total_energy      -0.025713961024 [eV/u.c.]
0.180    total_energy      -0.024253724285 [eV/u.c.]
0.190    total_energy      -0.020952508180 [eV/u.c.]
0.200    total_energy      -0.015517389823 [eV/u.c.]
