0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023635090860 [eV/u.c.]
0.020    total_energy       0.022537102594 [eV/u.c.]
0.030    total_energy       0.020733408112 [eV/u.c.]
0.040    total_energy       0.018263436353 [eV/u.c.]
0.050    total_energy       0.015182387834 [eV/u.c.]
0.060    total_energy       0.011561234650 [eV/u.c.]
0.070    total_energy       0.007486720469 [eV/u.c.]
0.080    total_energy       0.003061360538 [eV/u.c.]
0.090    total_energy      -0.001596558323 [eV/u.c.]
0.100    total_energy      -0.006352977714 [eV/u.c.]
0.110    total_energy      -0.011058067661 [eV/u.c.]
0.120    total_energy      -0.015546226614 [eV/u.c.]
0.130    total_energy      -0.019636081445 [eV/u.c.]
0.140    total_energy      -0.023130487451 [eV/u.c.]
0.150    total_energy      -0.025816528353 [eV/u.c.]
0.160    total_energy      -0.027465516293 [eV/u.c.]
0.170    total_energy      -0.027832991842 [eV/u.c.]
0.180    total_energy      -0.026658723989 [eV/u.c.]
0.190    total_energy      -0.023666710151 [eV/u.c.]
0.200    total_energy      -0.018565176167 [eV/u.c.]
