0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023712077576 [eV/u.c.]
0.020    total_energy       0.022844614807 [eV/u.c.]
0.030    total_energy       0.021423680653 [eV/u.c.]
0.040    total_energy       0.019486530806 [eV/u.c.]
0.050    total_energy       0.017085323235 [eV/u.c.]
0.060    total_energy       0.014287118185 [eV/u.c.]
0.070    total_energy       0.011173878179 [eV/u.c.]
0.080    total_energy       0.007842468016 [eV/u.c.]
0.090    total_energy       0.004404654772 [eV/u.c.]
0.100    total_energy       0.000987107800 [eV/u.c.]
0.110    total_energy      -0.002268601272 [eV/u.c.]
0.120    total_energy      -0.005205998537 [eV/u.c.]
0.130    total_energy      -0.007653707811 [eV/u.c.]
0.140    total_energy      -0.009425450636 [eV/u.c.]
0.150    total_energy      -0.010320046274 [eV/u.c.]
0.160    total_energy      -0.010121411712 [eV/u.c.]
0.170    total_energy      -0.008598561659 [eV/u.c.]
0.180    total_energy      -0.005505608550 [eV/u.c.]
0.190    total_energy      -0.000581762539 [eV/u.c.]
0.200    total_energy       0.006448668492 [eV/u.c.]
