0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025574773305 [eV/u.c.]
0.020    total_energy      -0.026319202121 [eV/u.c.]
0.030    total_energy      -0.027536016957 [eV/u.c.]
0.040    total_energy      -0.029189368029 [eV/u.c.]
0.050    total_energy      -0.031229065637 [eV/u.c.]
0.060    total_energy      -0.033590580169 [eV/u.c.]
0.070    total_energy      -0.036195042098 [eV/u.c.]
0.080    total_energy      -0.038949241983 [eV/u.c.]
0.090    total_energy      -0.041745630468 [eV/u.c.]
0.100    total_energy      -0.044462318286 [eV/u.c.]
0.110    total_energy      -0.046963076253 [eV/u.c.]
0.120    total_energy      -0.049097335272 [eV/u.c.]
0.130    total_energy      -0.050700186332 [eV/u.c.]
0.140    total_energy      -0.051592380509 [eV/u.c.]
0.150    total_energy      -0.051580328963 [eV/u.c.]
0.160    total_energy      -0.050456102943 [eV/u.c.]
0.170    total_energy      -0.047997433780 [eV/u.c.]
0.180    total_energy      -0.043967712895 [eV/u.c.]
0.190    total_energy      -0.038115991792 [eV/u.c.]
0.200    total_energy      -0.030176982064 [eV/u.c.]
