0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025565005419 [eV/u.c.]
0.020    total_energy      -0.026280130576 [eV/u.c.]
0.030    total_energy      -0.027448105982 [eV/u.c.]
0.040    total_energy      -0.029033081851 [eV/u.c.]
0.050    total_energy      -0.030984868484 [eV/u.c.]
0.060    total_energy      -0.033238936268 [eV/u.c.]
0.070    total_energy      -0.035716415677 [eV/u.c.]
0.080    total_energy      -0.038324097269 [eV/u.c.]
0.090    total_energy      -0.040954431690 [eV/u.c.]
0.100    total_energy      -0.043485529671 [eV/u.c.]
0.110    total_energy      -0.045781162028 [eV/u.c.]
0.120    total_energy      -0.047690759666 [eV/u.c.]
0.130    total_energy      -0.049049413572 [eV/u.c.]
0.140    total_energy      -0.049677874823 [eV/u.c.]
0.150    total_energy      -0.049382554579 [eV/u.c.]
0.160    total_energy      -0.047955524088 [eV/u.c.]
0.170    total_energy      -0.045174514683 [eV/u.c.]
0.180    total_energy      -0.040802917782 [eV/u.c.]
0.190    total_energy      -0.034589784892 [eV/u.c.]
0.200    total_energy      -0.026269827603 [eV/u.c.]
