0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025590900525 [eV/u.c.]
0.020    total_energy      -0.026383659326 [eV/u.c.]
0.030    total_energy      -0.027680851888 [eV/u.c.]
0.040    total_energy      -0.029446370053 [eV/u.c.]
0.050    total_energy      -0.031629662396 [eV/u.c.]
0.060    total_energy      -0.034165734233 [eV/u.c.]
0.070    total_energy      -0.036975147611 [eV/u.c.]
0.080    total_energy      -0.039964021319 [eV/u.c.]
0.090    total_energy      -0.043024030877 [eV/u.c.]
0.100    total_energy      -0.046032408545 [eV/u.c.]
0.110    total_energy      -0.048851943318 [eV/u.c.]
0.120    total_energy      -0.051330980927 [eV/u.c.]
0.130    total_energy      -0.053303423840 [eV/u.c.]
0.140    total_energy      -0.054588731262 [eV/u.c.]
0.150    total_energy      -0.054991919132 [eV/u.c.]
0.160    total_energy      -0.054303560127 [eV/u.c.]
0.170    total_energy      -0.052299783659 [eV/u.c.]
0.180    total_energy      -0.048742275880 [eV/u.c.]
0.190    total_energy      -0.043378279676 [eV/u.c.]
0.200    total_energy      -0.035940594663 [eV/u.c.]
