   0.00000   0   0   0  0.1509200000000000E+002  0.1509200000000000E+002  0.1509200000000000E+002
#  0.150920E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.150920E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.150920E+002
   0.03125   1   0   0  0.1474928626127202E+002  0.1513035258031515E+002  0.1513035258031515E+002
#  0.147493E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.151304E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.151304E+002
   0.06250   2   0   0  0.1373431534187131E+002  0.1524393645310747E+002  0.1524393645310747E+002
#  0.137343E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.152439E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.152439E+002
   0.09375   3   0   0  0.1208609200502820E+002  0.1542838665384412E+002  0.1542838665384412E+002
#  0.120861E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.154284E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.154284E+002
   0.12500   4   0   0  0.9867956549243264E+001  0.1567661486475165E+002  0.1567661486475165E+002
#  0.986796E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.156766E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.156766E+002
   0.15625   5   0   0  0.7165150676137623E+001  0.1597908181489287E+002  0.1597908181489288E+002
#  0.716515E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.159791E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.159791E+002
   0.18750   6   0   0  0.4081541699663740E+001  0.1632416386899928E+002  0.1632416386899928E+002
#  0.408154E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.163242E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.163242E+002
   0.21875   7   0   0  0.7356309834796635E+000  0.1669859971725580E+002  0.1669859971725581E+002
#  0.735631E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.166986E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.166986E+002
   0.25000   8   0   0 -0.2744000000000001E+001  0.1708800000000000E+002  0.1708800000000000E+002
# -0.274400E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.170880E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.170880E+002
   0.28125   9   0   0 -0.6223630983479667E+001  0.1747740028274419E+002  0.1747740028274419E+002
# -0.622363E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.174774E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.174774E+002
   0.31250  10   0   0 -0.9569541699663741E+001  0.1785183613100072E+002  0.1785183613100072E+002
# -0.956954E+001   0.000000E+000   0.000000E+000
#  0.000000E+000   0.178518E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.178518E+002
   0.34375  11   0   0 -0.1265315067613763E+002  0.1819691818510713E+002  0.1819691818510713E+002
# -0.126532E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.181969E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.181969E+002
   0.37500  12   0   0 -0.1535595654924326E+002  0.1849938513524835E+002  0.1849938513524835E+002
# -0.153560E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.184994E+002   0.000000E+000
#  0.000000E+000   0.000000E+000   0.184994E+002
   0.40625  13   0   0 -0.1757409200502820E+002  0.1874761334615588E+002  0.1874761334615588E+002
# -0.175741E+002   0.000000E+000   0.000000E+000
#  0.000000E+000   0.187476E+002   0.000000E+000
