   0.00000   0   0   0 -0.3562782417378136E+001 -0.3562782417378131E+001 -0.3562782417378125E+001
# -0.356278E+001  -0.101644E-014  -0.101644E-014
# -0.101644E-014  -0.356278E+001  -0.169837E-014
# -0.101644E-014  -0.169837E-014  -0.356278E+001
   0.03125   1   0   0 -0.3552640808572993E+001 -0.3552640808572985E+001  0.5211527303904830E+002
#  0.521153E+002  -0.120770E-014  -0.120770E-014
# -0.120770E-014  -0.355264E+001  -0.376848E-015
# -0.120770E-014  -0.376848E-015  -0.355264E+001
   0.06250   2   0   0 -0.3522584074122499E+001 -0.3522584074122493E+001  0.5126735639633125E+002
#  0.512674E+002  -0.100152E-014  -0.100152E-014
# -0.100152E-014  -0.352258E+001  -0.640738E-015
# -0.100152E-014  -0.640738E-015  -0.352258E+001
   0.09375   3   0   0 -0.3473705682738416E+001 -0.3473705682738414E+001  0.4989027667819326E+002
#  0.498903E+002  -0.883485E-015  -0.883485E-015
# -0.883485E-015  -0.347371E+001  -0.102771E-014
# -0.883485E-015  -0.102771E-014  -0.347371E+001
   0.12500   4   0   0 -0.3407791950685479E+001 -0.3407791950685477E+001  0.4803677018011753E+002
#  0.480368E+002  -0.634799E-015  -0.634799E-015
# -0.634799E-015  -0.340779E+001  -0.104694E-014
# -0.634799E-015  -0.104694E-014  -0.340779E+001
   0.15625   5   0   0 -0.3327267556445880E+001 -0.3327267556445870E+001  0.4577784941881514E+002
#  0.457778E+002  -0.307321E-015  -0.307321E-015
# -0.307321E-015  -0.332727E+001  -0.111362E-015
# -0.307321E-015  -0.111362E-015  -0.332727E+001
   0.18750   6   0   0 -0.3235118986974896E+001 -0.3235118986974889E+001  0.4320010741161211E+002
#  0.432001E+002  -0.147383E-016  -0.147383E-016
# -0.147383E-016  -0.323512E+001  -0.104668E-014
# -0.147383E-016  -0.104668E-014  -0.323512E+001
   0.21875   7   0   0 -0.3134796282419579E+001 -0.3134796282419579E+001  0.4040242298283046E+002
#  0.404024E+002   0.325139E-015   0.325139E-015
#  0.325139E-015  -0.313480E+001   0.764526E-016
#  0.325139E-015   0.764526E-016  -0.313480E+001
   0.25000   8   0   0 -0.3030094318153483E+001 -0.3030094318153481E+001  0.3749218863630698E+002
#  0.374922E+002   0.456003E-015   0.456003E-015
#  0.456003E-015  -0.303009E+001  -0.156180E-015
#  0.456003E-015  -0.156180E-015  -0.303009E+001
   0.28125   9   0   0 -0.2925016081248510E+001 -0.2925016081248497E+001  0.3458120174450572E+002
#  0.345812E+002   0.621766E-015   0.621766E-015
#  0.621766E-015  -0.292502E+001  -0.142531E-015
#  0.621766E-015  -0.142531E-015  -0.292502E+001
   0.31250  10   0   0 -0.2823621840702710E+001 -0.2823621840702708E+001  0.3178137424374312E+002
#  0.317814E+002   0.649409E-015   0.649409E-015
#  0.649409E-015  -0.282362E+001  -0.173881E-015
#  0.649409E-015  -0.173881E-015  -0.282362E+001
