#  0.601541E-014   0.137292E+002   0.137292E+002
#  0.137292E+002   0.287942E-014   0.137292E+002
#  0.137292E+002   0.137292E+002   0.490424E-014
   2.03187   6   6   6 -0.1189493778815281E+002 -0.1189493778815281E+002  0.2378987557630563E+002
#  0.124331E-014   0.118949E+002   0.118949E+002
#  0.118949E+002  -0.381269E-016   0.118949E+002
#  0.118949E+002   0.118949E+002   0.182519E-014
   2.08599   7   7   7 -0.9969655298084858E+001 -0.9969655298084858E+001  0.1993931059616971E+002
# -0.235177E-015   0.996966E+001   0.996966E+001
#  0.996966E+001  -0.385608E-015   0.996966E+001
#  0.996966E+001   0.996966E+001  -0.639173E-015
   2.14012   8   8   8 -0.8050031440575120E+001 -0.8050031440575118E+001  0.1610006288115023E+002
# -0.283146E-014   0.805003E+001   0.805003E+001
#  0.805003E+001  -0.231009E-014   0.805003E+001
#  0.805003E+001   0.805003E+001  -0.212007E-014
   2.19425   9   9   9 -0.6226588931554277E+001 -0.6226588931554275E+001  0.1245317786310854E+002
# -0.368083E-014   0.622659E+001   0.622659E+001
#  0.622659E+001  -0.369791E-014   0.622659E+001
#  0.622659E+001   0.622659E+001  -0.388548E-014
   2.24837  10  10  10 -0.4575672072330705E+001 -0.4575672072330705E+001  0.9151344144661397E+001
# -0.489986E-014   0.457567E+001   0.457567E+001
#  0.457567E+001  -0.526071E-014   0.457567E+001
#  0.457567E+001   0.457567E+001  -0.541668E-014
   2.30250  11  11  11 -0.3153264059803241E+001 -0.3153264059803238E+001  0.6306528119606465E+001
# -0.319971E-014   0.315326E+001   0.315326E+001
#  0.315326E+001  -0.532329E-014   0.315326E+001
#  0.315326E+001   0.315326E+001  -0.461358E-014
   2.35663  12  12  12 -0.1992251373996199E+001 -0.1992251373996198E+001  0.3984502747992382E+001
# -0.546287E-014   0.199225E+001   0.199225E+001
#  0.199225E+001  -0.404208E-014   0.199225E+001
#  0.199225E+001   0.199225E+001  -0.578034E-014
   2.41075  13  13  13 -0.1103998789026669E+001 -0.1103998789026668E+001  0.2207997578053327E+001
# -0.445710E-014   0.110400E+001   0.110400E+001
#  0.110400E+001  -0.306123E-014   0.110400E+001
#  0.110400E+001   0.110400E+001  -0.268930E-014
   2.46488  14  14  14 -0.4839570867920286E+000 -0.4839570867920270E+000  0.9679141735840371E+000
# -0.421577E-014   0.483957E+000   0.483957E+000
#  0.483957E+000  -0.706196E-014   0.483957E+000
#  0.483957E+000   0.483957E+000  -0.768215E-014
   2.51901  15  15  15 -0.1198283700684967E+000 -0.1198283700684958E+000  0.2396567401369825E+000
# -0.230354E-014   0.119828E+000   0.119828E+000
#  0.119828E+000  -0.431544E-014   0.119828E+000
#  0.119828E+000   0.119828E+000  -0.332056E-014
   2.57313  16  16  16 -0.9139902262623243E-014 -0.4139461968295070E-014 -0.2100618823877959E-014
# -0.899311E-014   0.678888E-015   0.678888E-015
#  0.678888E-015  -0.232061E-014   0.472340E-015
#  0.678888E-015   0.472340E-015  -0.406626E-014
   2.61733  16  15  15 -0.2281738784969378E+000  0.8181069345761405E-002  0.2199928091511644E+000
#  0.219993E+000   0.616641E-015   0.616641E-015
#  0.616641E-015  -0.109996E+000   0.118177E+000
#  0.616641E-015   0.118177E+000  -0.109996E+000
   2.66152  16  14  14 -0.9013433845092966E+000  0.1479742522368646E-001  0.8865459592855998E+000
#  0.886546E+000   0.473774E-015   0.473774E-015
#  0.473774E-015  -0.443273E+000   0.458070E+000
#  0.473774E-015   0.458070E+000  -0.443273E+000
   2.70571  16  13  13 -0.1986342525241823E+001 -0.3181107687759210E-001  0.2018153602119401E+001
#  0.201815E+001   0.309386E-015   0.309386E-015
#  0.309386E-015  -0.100908E+001   0.977266E+000
#  0.309386E-015   0.977266E+000  -0.100908E+001
   2.74991  16  12  12 -0.3430736289526731E+001 -0.2107905117000604E+000  0.3641526801226776E+001
#  0.364153E+001   0.118831E-015   0.118831E-015
#  0.118831E-015  -0.182076E+001   0.160997E+001
#  0.118831E-015   0.160997E+001  -0.182076E+001
   2.79410  16  11  11 -0.5166669146612692E+001 -0.6187149689115699E+000  0.5785384115524250E+001
#  0.578538E+001  -0.126570E-015  -0.126570E-015
# -0.126570E-015  -0.289269E+001   0.227398E+001
# -0.126570E-015   0.227398E+001  -0.289269E+001
   2.83830  16  10  10 -0.7115517766574643E+001 -0.1356184309161593E+001  0.8471702075736228E+001
#  0.847170E+001  -0.406237E-015  -0.406237E-015
# -0.406237E-015  -0.423585E+001   0.287967E+001
# -0.406237E-015   0.287967E+001  -0.423585E+001
   2.88249  16   9   9 -0.9192800397530981E+001 -0.2511676005759088E+001  0.1170447640329006E+002
#  0.117045E+002  -0.609185E-015  -0.609185E-015
# -0.609185E-015  -0.585224E+001   0.334056E+001
# -0.609185E-015   0.334056E+001  -0.585224E+001
   2.92669  16   8   8 -0.1131284465145303E+002 -0.4143481630926487E+001  0.1545632628237951E+002
#  0.154563E+002   0.518229E-016   0.518229E-016
#  0.518229E-016  -0.772816E+001   0.358468E+001
#  0.518229E-016   0.358468E+001  -0.772816E+001
   2.97088  16   7   7 -0.1339283653773937E+002 -0.6261074716993660E+001  0.1965391125473298E+002
#  0.196539E+002   0.135763E-013   0.135763E-013
#  0.135763E-013  -0.982696E+001   0.356588E+001
#  0.135763E-013   0.356588E+001  -0.982696E+001
   3.01507  16   6   6 -0.1535602956148703E+002 -0.8808229711417562E+001  0.2416425927290400E+002
#  0.241643E+002   0.169041E-012   0.169041E-012
#  0.169041E-012  -0.120821E+002   0.327390E+001
#  0.169041E-012   0.327390E+001  -0.120821E+002
   3.05927  16   5   5 -0.1713404769427391E+002 -0.1165163268015701E+002  0.2878568037442589E+002
#  0.287857E+002   0.131313E-011   0.131313E-011
#  0.131313E-011  -0.143928E+002   0.274121E+001
#  0.131313E-011   0.274121E+001  -0.143928E+002
   3.10346  16   4   4 -0.1866834372642783E+002 -0.1458014459657280E+002  0.3324848832297121E+002
#  0.332485E+002   0.653581E-011   0.653581E-011
#  0.653581E-011  -0.166242E+002   0.204410E+001
#  0.653581E-011   0.204410E+001  -0.166242E+002
   3.14766  16   3   3 -0.1991096141234644E+002 -0.1732020147905748E+002  0.3723116289128765E+002
#  0.372312E+002   0.203671E-010   0.203671E-010
#  0.203671E-010  -0.186156E+002   0.129538E+001
#  0.203671E-010   0.129538E+001  -0.186156E+002
   3.19185  16   2   2 -0.2082479387823513E+002 -0.1957052199629654E+002  0.4039531587422135E+002
#  0.403953E+002   0.376143E-010   0.376143E-010
#  0.376143E-010  -0.201977E+002   0.627136E+000
#  0.376143E-010   0.627136E+000  -0.201977E+002
   3.23604  16   1   1 -0.2138353758917323E+002 -0.2105338539564097E+002  0.4243692298425491E+002
#  0.424369E+002   0.346839E-010   0.346839E-010
#  0.346839E-010  -0.212185E+002   0.165076E+000
#  0.346839E-010   0.165076E+000  -0.212185E+002
   3.28024  16   0   0 -0.2157151984640338E+002 -0.2157151984640337E+002  0.4314303969212613E+002
#  0.431430E+002   0.964510E-016   0.964510E-016
#  0.964510E-016  -0.215715E+002  -0.110232E-014
#  0.964510E-016  -0.110232E-014  -0.215715E+002
   3.32443  16   1   1 -0.2138353758917323E+002 -0.2105338539564097E+002  0.4243692298425491E+002
#  0.424369E+002   0.346839E-010   0.346839E-010
#  0.346839E-010  -0.212185E+002   0.165076E+000
#  0.346839E-010   0.165076E+000  -0.212185E+002
   3.36863  16   2   2 -0.2082479387823513E+002 -0.1957052199629654E+002  0.4039531587422135E+002
#  0.403953E+002   0.376143E-010   0.376143E-010
#  0.376143E-010  -0.201977E+002   0.627136E+000
#  0.376143E-010   0.627136E+000  -0.201977E+002
   3.41282  16   3   3 -0.1991096141234644E+002 -0.1732020147905748E+002  0.3723116289128765E+002
#  0.372312E+002   0.203671E-010   0.203671E-010
#  0.203671E-010  -0.186156E+002   0.129538E+001
#  0.203671E-010   0.129538E+001  -0.186156E+002
   3.45702  16   4   4 -0.1866834372642783E+002 -0.1458014459657280E+002  0.3324848832297121E+002
#  0.332485E+002   0.653581E-011   0.653581E-011
#  0.653581E-011  -0.166242E+002   0.204410E+001
#  0.653581E-011   0.204410E+001  -0.166242E+002
   3.50121  16   5   5 -0.1713404769427391E+002 -0.1165163268015701E+002  0.2878568037442589E+002
#  0.287857E+002   0.131313E-011   0.131313E-011
#  0.131313E-011  -0.143928E+002   0.274121E+001
#  0.131313E-011   0.274121E+001  -0.143928E+002
   3.54540  16   6   6 -0.1535602956148703E+002 -0.8808229711417562E+001  0.2416425927290400E+002
#  0.241643E+002   0.169041E-012   0.169041E-012
#  0.169041E-012  -0.120821E+002   0.327390E+001
#  0.169041E-012   0.327390E+001  -0.120821E+002
   3.58960  16   7   7 -0.1339283653773937E+002 -0.6261074716993660E+001  0.1965391125473298E+002
#  0.196539E+002   0.135763E-013   0.135763E-013
#  0.135763E-013  -0.982696E+001   0.356588E+001
#  0.135763E-013   0.356588E+001  -0.982696E+001
   3.63379  16   8   8 -0.1131284465145303E+002 -0.4143481630926487E+001  0.1545632628237951E+002
#  0.154563E+002   0.518229E-016   0.518229E-016
#  0.518229E-016  -0.772816E+001   0.358468E+001
#  0.518229E-016   0.358468E+001  -0.772816E+001
   3.67799  16   9   9 -0.9192800397530981E+001 -0.2511676005759088E+001  0.1170447640329006E+002
#  0.117045E+002  -0.609185E-015  -0.609185E-015
# -0.609185E-015  -0.585224E+001   0.334056E+001
# -0.609185E-015   0.334056E+001  -0.585224E+001
   3.72218  16  10  10 -0.7115517766574643E+001 -0.1356184309161593E+001  0.8471702075736228E+001
#  0.847170E+001  -0.406237E-015  -0.406237E-015
# -0.406237E-015  -0.423585E+001   0.287967E+001
# -0.406237E-015   0.287967E+001  -0.423585E+001
   3.76637  16  11  11 -0.5166669146612692E+001 -0.6187149689115699E+000  0.5785384115524250E+001
#  0.578538E+001  -0.126570E-015  -0.126570E-015
# -0.126570E-015  -0.289269E+001   0.227398E+001
# -0.126570E-015   0.227398E+001  -0.289269E+001
   3.81057  16  12  12 -0.3430736289526731E+001 -0.2107905117000604E+000  0.3641526801226776E+001
#  0.364153E+001   0.118831E-015   0.118831E-015
#  0.118831E-015  -0.182076E+001   0.160997E+001
#  0.118831E-015   0.160997E+001  -0.182076E+001
   3.85476  16  13  13 -0.1986342525241823E+001 -0.3181107687759210E-001  0.2018153602119401E+001
#  0.201815E+001   0.309386E-015   0.309386E-015
#  0.309386E-015  -0.100908E+001   0.977266E+000
#  0.309386E-015   0.977266E+000  -0.100908E+001
   3.89896  16  14  14 -0.9013433845092966E+000  0.1479742522368646E-001  0.8865459592855998E+000
#  0.886546E+000   0.473774E-015   0.473774E-015
#  0.473774E-015  -0.443273E+000   0.458070E+000
#  0.473774E-015   0.458070E+000  -0.443273E+000
   3.94315  16  15  15 -0.2281738784969378E+000  0.8181069345761405E-002  0.2199928091511644E+000
#  0.219993E+000   0.616641E-015   0.616641E-015
#  0.616641E-015  -0.109996E+000   0.118177E+000
#  0.616641E-015   0.118177E+000  -0.109996E+000
   3.98735  16  16  16 -0.9139902262623243E-014 -0.4139461968295070E-014 -0.2100618823877959E-014
# -0.899311E-014   0.678888E-015   0.678888E-015
#  0.678888E-015  -0.232061E-014   0.472340E-015
#  0.678888E-015   0.472340E-015  -0.406626E-014
   4.01860  16  16  15 -0.2188219488751491E+000  0.1094109744375634E+000  0.1094109744375702E+000
#  0.109411E+000   0.670824E-015   0.636621E-015
#  0.670824E-015   0.109411E+000   0.445557E-015
#  0.636621E-015   0.445557E-015  -0.218822E+000
   4.04985  16  16  14 -0.8679922236530822E+000  0.4339961118265295E+000  0.4339961118265360E+000
#  0.433996E+000   0.650726E-015   0.520098E-015
#  0.650726E-015   0.433996E+000   0.370769E-015
#  0.520098E-015   0.370769E-015  -0.867992E+000
   4.08110  16  16  13 -0.1925748723839578E+001  0.9628743619197779E+000  0.9628743619197838E+000
#  0.962874E+000   0.627143E-015   0.354001E-015
#  0.627143E-015   0.962874E+000   0.260685E-015
#  0.354001E-015   0.260685E-015  -0.192575E+001
   4.11235  16  16  12 -0.3356251236178296E+001  0.1678125618089137E+001  0.1678125618089145E+001
#  0.167813E+001   0.605794E-015   0.166018E-015
#  0.605794E-015   0.167813E+001   0.129510E-015
#  0.166018E-015   0.129510E-015  -0.335625E+001
   4.14360  16  16  11 -0.5110275158742694E+001  0.2555137579371337E+001  0.2555137579371342E+001
#  0.255514E+001   0.586004E-015  -0.188190E-016
#  0.586004E-015   0.255514E+001  -0.700930E-017
# -0.188190E-016  -0.700930E-017  -0.511028E+001
   4.17485  16  16  10 -0.7126272347294094E+001  0.3563136173647038E+001  0.3563136173647043E+001
#  0.356314E+001   0.563568E-015  -0.177713E-015
#  0.563568E-015   0.356314E+001  -0.130638E-015
# -0.177713E-015  -0.130638E-015  -0.712627E+001
   4.20610  16  16   9 -0.9331870192150033E+001  0.4665935096075008E+001  0.4665935096075015E+001
#  0.466594E+001   0.536140E-015  -0.290453E-015
#  0.536140E-015   0.466594E+001  -0.225457E-015
# -0.290453E-015  -0.225457E-015  -0.933187E+001
   4.23735  16  16   8 -0.1164587427940820E+002  0.5822937139704091E+001  0.5822937139704095E+001
#  0.582294E+001   0.505680E-015  -0.342695E-015
#  0.505680E-015   0.582294E+001  -0.282765E-015
# -0.342695E-015  -0.282765E-015  -0.116459E+002
   4.26860  16  16   7 -0.1398081614060048E+002  0.6990408070300230E+001  0.6990408070300234E+001
#  0.699041E+001   0.476407E-015  -0.330349E-015
#  0.476407E-015   0.699041E+001  -0.299121E-015
# -0.330349E-015  -0.299121E-015  -0.139808E+002
   4.29985  16  16   6 -0.1624604455174449E+002  0.8123022275872238E+001  0.8123022275872241E+001
#  0.812302E+001   0.451063E-015  -0.264991E-015
#  0.451063E-015   0.812302E+001  -0.273839E-015
# -0.264991E-015  -0.273839E-015  -0.162460E+002
   4.33110  16  16   5 -0.1835129855055482E+002  0.9175649275277397E+001  0.9175649275277404E+001
#  0.917565E+001   0.429246E-015  -0.176414E-015
#  0.429246E-015   0.917565E+001  -0.212669E-015
