#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.40625  13   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.43750  14   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.46875  15   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.50000  16   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.53125  16   1   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.56250  16   2   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.59375  16   3   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.62500  16   4   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.65625  16   5   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.68750  16   6   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.71875  16   7   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.75000  16   8   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.78125  16   9   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.81250  16  10   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.84375  16  11   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.87500  16  12   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.90625  16  13   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.93750  16  14   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   0.96875  16  15   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.00000  16  16   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.04419  15  15   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.08839  14  14   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.13258  13  13   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.17678  12  12   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.22097  11  11   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.26517  10  10   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.30936   9   9   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.35355   8   8   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.39775   7   7   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.44194   6   6   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.48614   5   5   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.53033   4   4   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.57452   3   3   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.61872   2   2   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.66291   1   1   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.70711   0   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.76123   1   1   1  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.81536   2   2   2  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.86949   3   3   3  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.92361   4   4   4  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   1.97774   5   5   5  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.03187   6   6   6  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.08599   7   7   7  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.14012   8   8   8  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.19425   9   9   9  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.24837  10  10  10  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.30250  11  11  11  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.35663  12  12  12  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.41075  13  13  13  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.46488  14  14  14  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.51901  15  15  15  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.57313  16  16  16  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.61733  16  15  15  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.66152  16  14  14  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.70571  16  13  13  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.74991  16  12  12  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.79410  16  11  11  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.83830  16  10  10  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.88249  16   9   9  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.92669  16   8   8  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   2.97088  16   7   7  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.01507  16   6   6  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.05927  16   5   5  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.10346  16   4   4  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.14766  16   3   3  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.19185  16   2   2  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.23604  16   1   1  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.28024  16   0   0  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.32443  16   1   1  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.36863  16   2   2  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.41282  16   3   3  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.45702  16   4   4  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.50121  16   5   5  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.54540  16   6   6  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.58960  16   7   7  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.63379  16   8   8  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.67799  16   9   9  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.72218  16  10  10  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.76637  16  11  11  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.81057  16  12  12  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.85476  16  13  13  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.89896  16  14  14  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.94315  16  15  15  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   3.98735  16  16  16  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.01860  16  16  15  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.04985  16  16  14  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.08110  16  16  13  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.11235  16  16  12  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.14360  16  16  11  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.17485  16  16  10  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.20610  16  16   9  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.23735  16  16   8  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.26860  16  16   7  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.29985  16  16   6  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.33110  16  16   5  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.36235  16  16   4  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.39360  16  16   3  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
   4.42485  16  16   2  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
#  0.000000E+000   0.000000E+000   0.000000E+000
