-0.015	    etotal1  -1.3136288433E+02
-0.010	    etotal2  -1.3136317584E+02
-0.005	    etotal3  -1.3136334770E+02
 0.000	    etotal4  -1.3136340444E+02
 0.005	    etotal5  -1.3136334867E+02
 0.010	    etotal6  -1.3136318320E+02
 0.015	    etotal7  -1.3136291041E+02
