# /home/t-nissie/abinit/BaTiO3-phonon/BaTiO3-phonon-62-WuCohenGGA-0.0GPa-8x8x8-ecut60-dilatmx1.2-5.7.3-SR11000/force-constant-matrix-ecut60-ecutsm0-rfasr1-ifc/perovskete.dat
 0.500000  0.062500  0.000000   0.56250  0.348726E+00 -0.317766E-01 -0.213351E-01  0.680036E-01  0.325321E-01  0.325771E-01  0.576414E-01  0.613978E-01  0.515805E-01  0.717918E-01  0.106231E+00  0.755428E-01  0.126261E+00  0.119291E+00  0.285174E+00
 0.500000  0.093750  0.000000   0.59375  0.347889E+00 -0.313866E-01 -0.929429E-02  0.695755E-01  0.337563E-01  0.337030E-01  0.578467E-01  0.598771E-01  0.478084E-01  0.717948E-01  0.104496E+00  0.799245E-01  0.132697E+00  0.118451E+00  0.288835E+00
 0.500000  0.125000  0.000000   0.62500  0.346789E+00 -0.308879E-01  0.510246E-02  0.706573E-01  0.354513E-01  0.350275E-01  0.581179E-01  0.581301E-01  0.442491E-01  0.718039E-01  0.103053E+00  0.850424E-01  0.140974E+00  0.117280E+00  0.294217E+00
 0.500000  0.156250  0.000000   0.65625  0.345485E+00 -0.303191E-01  0.198848E-01  0.714818E-01  0.375955E-01  0.364104E-01  0.584400E-01  0.562632E-01  0.409799E-01  0.718231E-01  0.101941E+00  0.904444E-01  0.151204E+00  0.115784E+00  0.301381E+00
 0.500000  0.187500  0.000000   0.68750  0.344040E+00 -0.297200E-01  0.330429E-01  0.721315E-01  0.401578E-01  0.380001E-01  0.587956E-01  0.543449E-01  0.380299E-01  0.718567E-01  0.101109E+00  0.959009E-01  0.163411E+00  0.113972E+00  0.310151E+00
 0.500000  0.218750  0.000000   0.71875  0.342515E+00 -0.291267E-01  0.450720E-01  0.726384E-01  0.430973E-01  0.381526E-01  0.591662E-01  0.524249E-01  0.354118E-01  0.719079E-01  0.100454E+00  0.101257E+00  0.177349E+00  0.111856E+00  0.320003E+00
 0.500000  0.250000  0.000000   0.75000  0.340970E+00 -0.285685E-01  0.533944E-01  0.730168E-01  0.463639E-01  0.391623E-01  0.595337E-01  0.505436E-01  0.331310E-01  0.719787E-01  0.998413E-01  0.106386E+00  0.192519E+00  0.109452E+00  0.330054E+00
 0.500000  0.281250  0.000000   0.78125  0.339458E+00 -0.280667E-01  0.595430E-01  0.732754E-01  0.498989E-01  0.398405E-01  0.598821E-01  0.487366E-01  0.311878E-01  0.720683E-01  0.991447E-01  0.111177E+00  0.208362E+00  0.106782E+00  0.339200E+00
 0.500000  0.312500  0.000000   0.81250  0.338030E+00 -0.276340E-01  0.639547E-01  0.734239E-01  0.536361E-01  0.403355E-01  0.601979E-01  0.470390E-01  0.295773E-01  0.721732E-01  0.982897E-01  0.115528E+00  0.224451E+00  0.103876E+00  0.346341E+00
 0.500000  0.343750  0.000000   0.84375  0.336732E+00 -0.272756E-01  0.671274E-01  0.734768E-01  0.575007E-01  0.407018E-01  0.604718E-01  0.454884E-01  0.282879E-01  0.722868E-01  0.972757E-01  0.119354E+00  0.240515E+00  0.100775E+00  0.350615E+00
 0.500000  0.375000  0.000000   0.87500  0.335606E+00 -0.269918E-01  0.694355E-01  0.734562E-01  0.614030E-01  0.409749E-01  0.606979E-01  0.441258E-01  0.272996E-01  0.724001E-01  0.961696E-01  0.122582E+00  0.256358E+00  0.975374E-01  0.351549E+00
 0.500000  0.406250  0.000000   0.90625  0.334690E+00 -0.267788E-01  0.711148E-01  0.733909E-01  0.652197E-01  0.411773E-01  0.608734E-01  0.429961E-01  0.265847E-01  0.725029E-01  0.950857E-01  0.125151E+00  0.271721E+00  0.942621E-01  0.349123E+00
 0.500000  0.437500  0.000000   0.93750  0.334013E+00 -0.266318E-01  0.722868E-01  0.733130E-01  0.687388E-01  0.413197E-01  0.609980E-01  0.421452E-01  0.261099E-01  0.725850E-01  0.941622E-01  0.127018E+00  0.286083E+00  0.911424E-01  0.343855E+00
 0.500000  0.468750  0.000000   0.96875  0.333598E+00 -0.265459E-01  0.729922E-01  0.732522E-01  0.715123E-01  0.414053E-01  0.610721E-01  0.416146E-01  0.258419E-01  0.726381E-01  0.935365E-01  0.128151E+00  0.298088E+00  0.886135E-01  0.337220E+00
 0.500000  0.500000  0.000000   1.00000  0.333458E+00 -0.265177E-01  0.732294E-01  0.732293E-01  0.726564E-01  0.414341E-01  0.610968E-01  0.414341E-01  0.257557E-01  0.726564E-01  0.933145E-01  0.128530E+00  0.303622E+00  0.875518E-01  0.333458E+00
 0.468750  0.468750  0.000000   1.04419  0.330641E+00 -0.265748E-01  0.732761E-01  0.727613E-01  0.706778E-01  0.418479E-01  0.610226E-01  0.413261E-01  0.259192E-01  0.724540E-01  0.937550E-01  0.127768E+00  0.294022E+00  0.895571E-01  0.342635E+00
 0.437500  0.437500  0.000000   1.08839  0.322372E+00 -0.267565E-01  0.733812E-01  0.714606E-01  0.669505E-01  0.430692E-01  0.603451E-01  0.410309E-01  0.263224E-01  0.718504E-01  0.949656E-01  0.125463E+00  0.277073E+00  0.938311E-01  0.358319E+00
 0.406250  0.406250  0.000000   1.13258  0.309136E+00 -0.270909E-01  0.734506E-01  0.695161E-01  0.649854E-01  0.450250E-01  0.572341E-01  0.406542E-01  0.267056E-01  0.708572E-01  0.966958E-01  0.121570E+00  0.259463E+00  0.987266E-01  0.373781E+00
 0.375000  0.375000  0.000000   1.17678  0.291625E+00 -0.276156E-01  0.733691E-01  0.670090E-01  0.651952E-01  0.475493E-01  0.518563E-01  0.403961E-01  0.266757E-01  0.694947E-01  0.986545E-01  0.116065E+00  0.242673E+00  0.103710E+00  0.387357E+00
 0.343750  0.343750  0.000000   1.22097  0.270676E+00 -0.283667E-01  0.730822E-01  0.638232E-01  0.662427E-01  0.503008E-01  0.457841E-01  0.404432E-01  0.258650E-01  0.677938E-01  0.100512E+00  0.109019E+00  0.227241E+00  0.108593E+00  0.398154E+00
 0.312500  0.312500  0.000000   1.26517  0.247353E+00 -0.293668E-01  0.727381E-01  0.596510E-01  0.677390E-01  0.526200E-01  0.395348E-01  0.407255E-01  0.241616E-01  0.657975E-01  0.101894E+00  0.100687E+00  0.213272E+00  0.113287E+00  0.405638E+00
 0.281250  0.281250  0.000000   1.30936  0.223134E+00 -0.306149E-01  0.728095E-01  0.542209E-01  0.695532E-01  0.533885E-01  0.333202E-01  0.406576E-01  0.217201E-01  0.635629E-01  0.102451E+00  0.915860E-01  0.200603E+00  0.117734E+00  0.409755E+00
 0.250000  0.250000  0.000000   1.35355  0.200006E+00 -0.320819E-01  0.736613E-01  0.488407E-01  0.715874E-01  0.513679E-01  0.272888E-01  0.378645E-01  0.187765E-01  0.611615E-01  0.101970E+00  0.826264E-01  0.188980E+00  0.121884E+00  0.411060E+00
 0.218750  0.218750  0.000000   1.39775  0.180090E+00 -0.337103E-01  0.770737E-01  0.469456E-01  0.737382E-01  0.461051E-01  0.215735E-01  0.282058E-01  0.155312E-01  0.586789E-01  0.100453E+00  0.727139E-01  0.178240E+00  0.125695E+00  0.410674E+00
 0.187500  0.187500  0.000000   1.44194  0.164773E+00 -0.354190E-01  0.781093E-01  0.468870E-01  0.758943E-01  0.381894E-01  0.163019E-01  0.140784E-01  0.118589E-01  0.562134E-01  0.980701E-01  0.666700E-01  0.168398E+00  0.129121E+00  0.410004E+00
 0.156250  0.156250  0.000000   1.48614  0.154128E+00 -0.371106E-01  0.794889E-01  0.471372E-01  0.779428E-01  0.289220E-01  0.115964E-01 -0.227821E-02  0.907575E-02  0.538714E-01  0.950701E-01  0.612059E-01  0.159627E+00  0.132120E+00  0.410289E+00
 0.125000  0.125000  0.000000   1.53033  0.147289E+00 -0.386810E-01  0.804700E-01  0.473595E-01  0.797774E-01  0.196855E-01  0.757048E-02 -0.168502E-01  0.605548E-02  0.517623E-01  0.917599E-01  0.566185E-01  0.152172E+00  0.134648E+00  0.412172E+00
 0.093750  0.093750  0.000000   1.57452  0.143163E+00 -0.400285E-01  0.810517E-01  0.474872E-01  0.813053E-01  0.115558E-01  0.432511E-02 -0.283725E-01  0.351246E-02  0.499913E-01  0.885329E-01  0.528449E-01  0.146250E+00  0.136666E+00  0.415472E+00
 0.062500  0.062500  0.000000   1.61872  0.140837E+00 -0.410629E-01  0.813398E-01  0.475333E-01  0.824513E-01  0.528091E-02  0.194384E-02 -0.362010E-01  0.159151E-02  0.486516E-01  0.858272E-01  0.499717E-01  0.141995E+00  0.138137E+00  0.419268E+00
 0.031250  0.031250  0.000000   1.66291  0.139679E+00 -0.417136E-01  0.814521E-01  0.475364E-01  0.831608E-01  0.134107E-02  0.489235E-03 -0.405594E-01  0.401839E-03  0.478164E-01  0.840302E-01  0.481556E-01  0.139449E+00  0.139031E+00  0.422284E+00
 0.000000  0.000000  0.000000   1.70711  0.139332E+00 -0.419357E-01  0.834010E-01  0.475326E-01  0.834010E-01  0.215213E-13  0.214691E-13 -0.419355E-01  0.214441E-13  0.475326E-01  0.834011E-01  0.475327E-01  0.139332E+00  0.139332E+00  4.234314E-01
				       
 0.000000  0.000000  0.000000   1.70711  0.139332E+00 -0.419357E-01  0.834010E-01  0.475326E-01  0.834010E-01  0.215213E-13  0.214691E-13 -0.419355E-01  0.214441E-13  0.475326E-01  0.834011E-01  0.475327E-01  0.139332E+00  1.386041E-01  4.234314E-01
