   0.34375  22   0   0 -0.2286656626691803E+001 -0.2286656626691801E+001  0.3644143840558004E+002
#  0.364414E+002  -0.135537E-016  -0.135537E-016
# -0.135537E-016  -0.228666E+001   0.112796E-014
# -0.135537E-016   0.112796E-014  -0.228666E+001
   0.35938  23   0   0 -0.2248162221836807E+001 -0.2248162221836803E+001  0.3619166631484025E+002
#  0.361917E+002   0.948710E-016   0.948710E-016
#  0.948710E-016  -0.224816E+001   0.359081E-015
#  0.948710E-016   0.359081E-015  -0.224816E+001
   0.37500  24   0   0 -0.2212608611179220E+001 -0.2212608611179215E+001  0.3596116819951099E+002
#  0.359612E+002  -0.303575E-015  -0.303575E-015
# -0.303575E-015  -0.221261E+001   0.339565E-015
# -0.303575E-015   0.339565E-015  -0.221261E+001
   0.39063  25   0   0 -0.2180349160478267E+001 -0.2180349160478265E+001  0.3575218581255199E+002
#  0.357522E+002  -0.996658E-016  -0.996658E-016
# -0.996658E-016  -0.218035E+001   0.349986E-015
# -0.996658E-016   0.349986E-015  -0.218035E+001
   0.40625  26   0   0 -0.2151705494149398E+001 -0.2151705494149390E+001  0.3556675366513185E+002
#  0.355668E+002   0.190656E-015   0.190656E-015
#  0.190656E-015  -0.215171E+001  -0.221959E-015
#  0.190656E-015  -0.221959E-015  -0.215171E+001
   0.42188  27   0   0 -0.2126963980226018E+001 -0.2126963980226017E+001  0.3540667859793458E+002
#  0.354067E+002   0.271841E-015   0.271841E-015
#  0.271841E-015  -0.212696E+001   0.568088E-015
#  0.271841E-015   0.568088E-015  -0.212696E+001
   0.43750  28   0   0 -0.2106372572076153E+001 -0.2106372572076152E+001  0.3527352157949097E+002
#  0.352735E+002   0.681195E-016   0.681195E-016
#  0.681195E-016  -0.210637E+001  -0.574885E-015
#  0.681195E-016  -0.574885E-015  -0.210637E+001
   0.45313  29   0   0 -0.2090138052365432E+001 -0.2090138052365425E+001  0.3516858193697714E+002
#  0.351686E+002  -0.284884E-015  -0.284884E-015
# -0.284884E-015  -0.209014E+001  -0.173618E-015
# -0.284884E-015  -0.173618E-015  -0.209014E+001
   0.46875  30   0   0 -0.2078423719625569E+001 -0.2078423719625565E+001  0.3509288419898074E+002
#  0.350929E+002   0.551099E-015   0.551099E-015
#  0.551099E-015  -0.207842E+001   0.806333E-015
#  0.551099E-015   0.806333E-015  -0.207842E+001
   0.48438  31   0   0 -0.2071347551763576E+001 -0.2071347551763566E+001  0.3504716770105733E+002
#  0.350472E+002  -0.243243E-015  -0.243243E-015
# -0.243243E-015  -0.207135E+001   0.312312E-016
# -0.243243E-015   0.312312E-016  -0.207135E+001
   0.50000  32   0   0 -0.2068980874056344E+001 -0.2068980874056336E+001  0.3503187907389738E+002
#  0.350319E+002   0.457794E-015   0.457794E-015
#  0.457794E-015  -0.206898E+001   0.828494E-016
#  0.457794E-015   0.828494E-016  -0.206898E+001
   0.51563  32   1   0 -0.2067649726042337E+001 -0.1972517869724288E+001  0.3501709927066803E+002
#  0.350171E+002   0.453957E-015   0.453502E-015
#  0.453957E-015  -0.197252E+001   0.707381E-016
#  0.453502E-015   0.707381E-016  -0.206765E+001
   0.53125  32   2   0 -0.2063668662413860E+001 -0.1684432518549583E+001  0.3497327642965254E+002
#  0.349733E+002   0.443863E-015   0.440966E-015
#  0.443863E-015  -0.168443E+001  -0.407070E-016
#  0.440966E-015  -0.407070E-016  -0.206367E+001
   0.54688  32   3   0 -0.2057074722173249E+001 -0.1208603859922965E+001  0.3490193590792480E+002
#  0.349019E+002   0.431160E-015   0.421270E-015
#  0.431160E-015  -0.120860E+001  -0.728842E-016
#  0.421270E-015  -0.728842E-016  -0.205707E+001
   0.56250  32   4   0 -0.2047929296519159E+001 -0.5513920771033431E+000  0.3480554033481913E+002
#  0.348055E+002   0.420200E-015   0.396376E-015
#  0.420200E-015  -0.551392E+000  -0.120709E-015
#  0.396376E-015  -0.120709E-015  -0.204793E+001
   0.57813  32   5   0 -0.2036317619288832E+001  0.2785133465125398E+000  0.3468737538544824E+002
#  0.346874E+002   0.414242E-015   0.369146E-015
#  0.414242E-015   0.278513E+000  -0.162202E-015
#  0.369146E-015  -0.162202E-015  -0.203632E+001
   0.59375  32   6   0 -0.2022348055959911E+001  0.1270295721453136E+001  0.3455139983811808E+002
#  0.345514E+002   0.414139E-015   0.343117E-015
#  0.414139E-015   0.127030E+001  -0.211811E-016
#  0.343117E-015  -0.211811E-016  -0.202235E+001
   0.60938  32   7   0 -0.2006151193781466E+001  0.2411254052958793E+001  0.3440206885272448E+002
#  0.344021E+002   0.418035E-015   0.322026E-015
#  0.418035E-015   0.241125E+001  -0.908248E-016
#  0.322026E-015  -0.908248E-016  -0.200615E+001
   0.62500  32   8   0 -0.1987878736593434E+001  0.3687075955576215E+001  0.3424414062050209E+002
#  0.342441E+002   0.422085E-015   0.309197E-015
#  0.422085E-015   0.368708E+001  -0.252500E-015
#  0.309197E-015  -0.252500E-015  -0.198788E+001
   0.64063  32   9   0 -0.1967702209054353E+001  0.5082129227962389E+001  0.3408247696655226E+002
#  0.340825E+002   0.421798E-015   0.306950E-015
#  0.421798E-015   0.508213E+001  -0.245077E-015
#  0.306950E-015  -0.245077E-015  -0.196770E+001
   0.65625  32  10   0 -0.1945811476345982E+001  0.6579760934612037E+001  0.3392184816430733E+002
#  0.339218E+002   0.413394E-015   0.316152E-015
#  0.413394E-015   0.657976E+001  -0.329767E-015
#  0.316152E-015  -0.329767E-015  -0.194581E+001
   0.67188  32  11   0 -0.1922413086964681E+001  0.8162593705042555E+001  0.3376675124417402E+002
#  0.337668E+002   0.394624E-015   0.336010E-015
#  0.394624E-015   0.816259E+001  -0.320205E-015
#  0.336010E-015  -0.320205E-015  -0.192241E+001
   0.68750  32  12   0 -0.1897728447938466E+001  0.9812810340639208E+001  0.3362124959579631E+002
#  0.336212E+002   0.364791E-015   0.364143E-015
#  0.364791E-015   0.981281E+001  -0.311814E-015
#  0.364143E-015  -0.311814E-015  -0.189773E+001
   0.70313  32  13   0 -0.1871991843704073E+001  0.1151241954048039E+002  0.3348883985007691E+002
#  0.334888E+002   0.324111E-015   0.396952E-015
#  0.324111E-015   0.115124E+002  -0.361876E-015
#  0.396952E-015  -0.361876E-015  -0.187199E+001
   0.71875  32  14   0 -0.1845448311912426E+001  0.1324349744201178E+002  0.3337235006219171E+002
#  0.333724E+002   0.272894E-015   0.430270E-015
#  0.272894E-015   0.132435E+002  -0.349475E-015
#  0.430270E-015  -0.349475E-015  -0.184545E+001
   0.73438  32  15   0 -0.1818351391559510E+001  0.1498840155823501E+002  0.3327387126325564E+002
#  0.332739E+002   0.211193E-015   0.460122E-015
#  0.211193E-015   0.149884E+002  -0.344697E-015
#  0.460122E-015  -0.344697E-015  -0.181835E+001
   0.75000  32  16   0 -0.1790960761013888E+001  0.1672995544755459E+002  0.3319472263924401E+002
#  0.331947E+002   0.139242E-015   0.483433E-015
#  0.139242E-015   0.167300E+002  -0.305837E-015
#  0.483433E-015  -0.305837E-015  -0.179096E+001
   0.76563  32  17   0 -0.1763539785671778E+001  0.1845160398000557E+002  0.3313544902730447E+002
#  0.331354E+002   0.584396E-016   0.498482E-015
#  0.584396E-016   0.184516E+002  -0.242227E-015
#  0.498482E-015  -0.242227E-015  -0.176354E+001
   0.78125  32  18   0 -0.1736352997052048E+001  0.2013754030713455E+002  0.3309584814919589E+002
#  0.330958E+002  -0.279063E-016   0.505044E-015
# -0.279063E-016   0.201375E+002  -0.201940E-015
#  0.505044E-015  -0.201940E-015  -0.173635E+001
   0.79688  32  19   0 -0.1709663527079559E+001  0.2177280658040624E+002  0.3307502405138953E+002
#  0.330750E+002  -0.114820E-015   0.504210E-015
# -0.114820E-015   0.217728E+002  -0.107957E-015
#  0.504210E-015  -0.107957E-015  -0.170966E+001
   0.81250  32  20   0 -0.1683730523026597E+001  0.2334337110165654E+002  0.3307146258444244E+002
#  0.330715E+002  -0.197055E-015   0.498042E-015
# -0.197055E-015   0.233434E+002  -0.657577E-016
#  0.498042E-015  -0.657577E-016  -0.168373E+001
   0.82813  32  21   0 -0.1658806570024556E+001  0.2483618495694201E+002  0.3308312440240010E+002
#  0.330831E+002  -0.270972E-015   0.489143E-015
# -0.270972E-015   0.248362E+002   0.420219E-016
#  0.489143E-015   0.420219E-016  -0.165881E+001
   0.84375  32  22   0 -0.1635135149157641E+001  0.2623922132352006E+002  0.3310755085463364E+002
#  0.331076E+002  -0.335760E-015   0.480229E-015
# -0.335760E-015   0.262392E+002   0.163755E-015
#  0.480229E-015   0.163755E-015  -0.163514E+001
   0.85938  32  23   0 -0.1612948159854593E+001  0.2754150059618188E+002  0.3314197822978184E+002
#  0.331420E+002  -0.393193E-015   0.473731E-015
# -0.393193E-015   0.275415E+002   0.188013E-015
#  0.473731E-015   0.188013E-015  -0.161295E+001
   0.87500  32  24   0 -0.1592463535555751E+001  0.2873310430179075E+002  0.3318345604584957E+002
#  0.331835E+002  -0.445965E-015   0.471447E-015
# -0.445965E-015   0.287331E+002   0.292648E-015
#  0.471447E-015   0.292648E-015  -0.159246E+001
   0.89063  32  25   0 -0.1573882981417732E+001  0.2980518050409140E+002  0.3322896541699397E+002
#  0.332290E+002  -0.495625E-015   0.474286E-015
# -0.495625E-015   0.298052E+002   0.218128E-015
#  0.474286E-015   0.218128E-015  -0.157388E+001
   0.90625  32  26   0 -0.1557389862102923E+001  0.3074994308291510E+002  0.3327553392714595E+002
#  0.332755E+002  -0.541390E-015   0.482157E-015
# -0.541390E-015   0.307499E+002   0.231095E-015
#  0.482157E-015   0.231095E-015  -0.155739E+001
   0.92188  32  27   0 -0.1543147266477686E+001  0.3156066693362175E+002  0.3332034387175342E+002
#  0.333203E+002  -0.580568E-015   0.494033E-015
# -0.580568E-015   0.315607E+002   0.451410E-015
#  0.494033E-015   0.451410E-015  -0.154315E+001
   0.93750  32  28   0 -0.1531296274315238E+001  0.3223168079708540E+002  0.3336083116760263E+002
#  0.333608E+002  -0.610290E-015   0.508169E-015
# -0.610290E-015   0.322317E+002   0.480395E-015
#  0.508169E-015   0.480395E-015  -0.153130E+001
   0.95313  32  29   0 -0.1521954447886298E+001  0.3275835911352574E+002  0.3339477266010143E+002
#  0.333948E+002  -0.629390E-015   0.522415E-015
# -0.629390E-015   0.327584E+002   0.506397E-015
#  0.522415E-015   0.506397E-015  -0.152195E+001
   0.96875  32  30   0 -0.1515214568654141E+001  0.3313711400432444E+002  0.3342035996721005E+002
#  0.334204E+002  -0.639233E-015   0.534567E-015
# -0.639233E-015   0.331371E+002   0.548220E-015
#  0.534567E-015   0.548220E-015  -0.151521E+001
   0.98438  32  31   0 -0.1511143636217156E+001  0.3336538822852395E+002  0.3343625838436125E+002
#  0.334363E+002  -0.642991E-015   0.542725E-015
# -0.642991E-015   0.333654E+002   0.471242E-015
#  0.542725E-015   0.471242E-015  -0.151114E+001
   1.00000  32  32   0 -0.1509782143216448E+001  0.3344164973450058E+002  0.3344164973450058E+002
#  0.334416E+002  -0.643810E-015   0.545597E-015
# -0.643810E-015   0.334416E+002   0.484300E-015
#  0.545597E-015   0.484300E-015  -0.150978E+001
   1.02210  31  31   0 -0.1512507598692682E+001  0.3329494067744702E+002  0.3342528083044685E+002
#  0.333601E+002   0.651701E-001  -0.472476E-015
#  0.651701E-001   0.333601E+002   0.158414E-015
# -0.472476E-015   0.158414E-015  -0.151251E+001
   1.04419  30  30   0 -0.1520686304406837E+001  0.3285798106722787E+002  0.3337729388776275E+002
#  0.331176E+002   0.259656E+000   0.282782E-015
#  0.259656E+000   0.331176E+002  -0.439721E-015
#  0.282782E-015  -0.439721E-015  -0.152069E+001
   1.06629  29  29   0 -0.1534324073686079E+001  0.3214017065397249E+002  0.3330100536969728E+002
#  0.327206E+002   0.580417E+000  -0.122475E-014
#  0.580417E+000   0.327206E+002   0.177935E-015
# -0.122475E-014   0.177935E-015  -0.153432E+001
   1.08839  28  28   0 -0.1553426643950161E+001  0.3115683690554211E+002  0.3320180099706780E+002
#  0.321793E+002   0.102248E+001  -0.223098E-015
#  0.102248E+001   0.321793E+002   0.639976E-015
# -0.223098E-015   0.639976E-015  -0.155343E+001
   1.11049  27  27   0 -0.1577993969156875E+001  0.2992874173665578E+002  0.3308692705229632E+002
#  0.315078E+002   0.157909E+001   0.124432E-015
#  0.157909E+001   0.315078E+002  -0.143856E-015
#  0.124432E-015  -0.143856E-015  -0.157799E+001
   1.13258  26  26   0 -0.1608012657486825E+001  0.2848141988995432E+002  0.3296520607363129E+002
#  0.307233E+002   0.224189E+001  -0.273851E-015
#  0.224189E+001   0.307233E+002   0.525983E-015
# -0.273851E-015   0.525983E-015  -0.160801E+001
   1.15468  25  25   0 -0.1643446957412923E+001  0.2684437603122977E+002  0.3284668501240299E+002
#  0.298455E+002   0.300115E+001   0.713055E-017
#  0.300115E+001   0.298455E+002  -0.324380E-015
#  0.713055E-017  -0.324380E-015  -0.164345E+001
   1.17678  24  24   0 -0.1684228776029627E+001  0.2505017282046730E+002  0.3274222641901474E+002
#  0.288962E+002   0.384603E+001  -0.703476E-015
#  0.384603E+001   0.288962E+002  -0.648628E-016
# -0.703476E-015  -0.648628E-016  -0.168423E+001
   1.19887  23  23   0 -0.1730247270826101E+001  0.2313344580642557E+002  0.3266305569515012E+002
#  0.278983E+002   0.476480E+001  -0.193479E-015
#  0.476480E+001   0.278983E+002  -0.480755E-016
# -0.193479E-015  -0.480755E-016  -0.173025E+001
   1.22097  22  22   0 -0.1781338587309470E+001  0.2112988287669045E+002  0.3262027975893447E+002
#  0.268751E+002   0.574520E+001  -0.252728E-015
#  0.574520E+001   0.268751E+002  -0.400905E-015
# -0.252728E-015  -0.400905E-015  -0.178134E+001
   1.24307  21  21   0 -0.1837276318679123E+001  0.1907520619496862E+002  0.3262439444083610E+002
#  0.258498E+002   0.677459E+001  -0.556732E-015
#  0.677459E+001   0.258498E+002   0.195997E-015
# -0.556732E-015   0.195997E-015  -0.183728E+001
   1.26517  20  20   0 -0.1897763240164958E+001  0.1700419317975635E+002  0.3268479937366646E+002
#  0.248445E+002   0.784030E+001  -0.374466E-015
#  0.784030E+001   0.248445E+002  -0.691473E-016
# -0.374466E-015  -0.691473E-016  -0.189776E+001
   1.28726  19  19   0 -0.1962424821102870E+001  0.1494977029787432E+002  0.3280933988623460E+002
#  0.238796E+002   0.892978E+001  -0.398630E-015
#  0.892978E+001   0.238796E+002  -0.124643E-015
# -0.398630E-015  -0.124643E-015  -0.196242E+001
   1.30936  18  18   0 -0.2030804945052804E+001  0.1294220948157186E+002  0.3300389531952855E+002
#  0.229731E+002   0.100308E+002  -0.451730E-015
#  0.100308E+002   0.229731E+002  -0.522566E-015
# -0.451730E-015  -0.522566E-015  -0.203080E+001
   1.33146  17  17   0 -0.2102364176135387E+001  0.1100845207122458E+002  0.3327203217347342E+002
#  0.221402E+002   0.111318E+002  -0.223167E-015
#  0.111318E+002   0.221402E+002  -0.125287E-015
# -0.223167E-015  -0.125287E-015  -0.210236E+001
   1.35355  16  16   0 -0.2176480803048168E+001  0.9171579585853326E+001  0.3361473854297957E+002
#  0.213932E+002   0.122216E+002  -0.146115E-015
#  0.122216E+002   0.213932E+002  -0.274284E-015
# -0.146115E-015  -0.274284E-015  -0.217648E+001
   1.37565  15  15   0 -0.2252454776333487E+001  0.7450444574227944E+001  0.3403025346353704E+002
#  0.207403E+002   0.132899E+002   0.117225E-015
#  0.132899E+002   0.207403E+002  -0.632113E-016
#  0.117225E-015  -0.632113E-016  -0.225245E+001
   1.39775  14  14   0 -0.2329514535128983E+001  0.5859468531170583E+001  0.3451400117196316E+002
#  0.201867E+002   0.143273E+002  -0.197850E-015
#  0.143273E+002   0.201867E+002  -0.334567E-015
# -0.197850E-015  -0.334567E-015  -0.232951E+001
   1.41984  13  13   0 -0.2406826602537190E+001  0.4408607591897169E+001  0.3505863606364090E+002
#  0.197336E+002   0.153250E+002   0.792523E-015
#  0.153250E+002   0.197336E+002   0.254937E-015
#  0.792523E-015   0.254937E-015  -0.240683E+001
   1.44194  12  12   0 -0.2483507719243791E+001  0.3103480639849443E+001  0.3565419950023997E+002
#  0.193788E+002   0.162754E+002   0.131405E-015
#  0.162754E+002   0.193788E+002   0.289333E-016
#  0.131405E-015   0.289333E-016  -0.248351E+001
   1.46404  11  11   0 -0.2558639187773272E+001  0.1945648761339132E+001  0.3628838482247817E+002
#  0.191170E+002   0.171714E+002  -0.680447E-015
#  0.171714E+002   0.191170E+002   0.220699E-015
# -0.680447E-015   0.220699E-015  -0.255864E+001
   1.48614  10  10   0 -0.2631283018565677E+001  0.9330298170351448E+000  0.3694690219059990E+002
#  0.189400E+002   0.180069E+002   0.674608E-017
#  0.180069E+002   0.189400E+002   0.647489E-015
#  0.674608E-017   0.647489E-015  -0.263128E+001
   1.50823   9   9   0 -0.2700499406564809E+001  0.6042742137289947E-001  0.3761393044452882E+002
#  0.188372E+002   0.187768E+002   0.129457E-014
#  0.187768E+002   0.188372E+002   0.755211E-015
#  0.129457E-014   0.755211E-015  -0.270050E+001
   1.53033   8   8   0 -0.2765365024725098E+001 -0.6798500479759895E+000  0.3827263926081810E+002
#  0.187964E+002   0.194762E+002   0.793595E-015
#  0.194762E+002   0.187964E+002   0.625405E-016
#  0.793595E-015   0.625405E-016  -0.276537E+001
   1.55243   7   7   0 -0.2824991599093785E+001 -0.1297307544089280E+001  0.3890576167001561E+002
#  0.188042E+002   0.201015E+002   0.633895E-015
#  0.201015E+002   0.188042E+002  -0.673744E-015
#  0.633895E-015  -0.673744E-015  -0.282499E+001
   1.57452   6   6   0 -0.2878544228147472E+001 -0.1802547446340287E+001  0.3949619463414307E+002
#  0.188468E+002   0.206494E+002   0.168350E-015
#  0.206494E+002   0.188468E+002  -0.225436E-015
#  0.168350E-015  -0.225436E-015  -0.287854E+001
   1.59662   5   5   0 -0.2925258925203030E+001 -0.2206549280034656E+001  0.4002760397541169E+002
#  0.189105E+002   0.211171E+002  -0.153466E-015
#  0.211171E+002   0.189105E+002   0.145035E-014
# -0.153466E-015   0.145035E-014  -0.292526E+001
   1.61872   4   4   0 -0.2964458894664196E+001 -0.2519974349297928E+001  0.4048500955433780E+002
#  0.189825E+002   0.215025E+002   0.549496E-015
#  0.215025E+002   0.189825E+002   0.681351E-015
#  0.549496E-015   0.681351E-015  -0.296446E+001
   1.64082   3   3   0 -0.2995569097907438E+001 -0.2752523197025507E+001  0.4085532723208122E+002
#  0.190514E+002   0.218039E+002   0.772464E-015
#  0.218039E+002   0.190514E+002   0.489385E-015
#  0.772464E-015   0.489385E-015  -0.299557E+001
   1.66291   2   2   0 -0.3018128719946967E+001 -0.2912371438475846E+001  0.4112784578692555E+002
#  0.191077E+002   0.220201E+002  -0.631060E-016
#  0.220201E+002   0.191077E+002   0.426077E-016
# -0.631060E-016   0.426077E-016  -0.301813E+001
   1.68501   1   1   0 -0.3031801210985043E+001 -0.3005706239817706E+001  0.4129461951474632E+002
#  0.191445E+002   0.221502E+002   0.473079E-015
#  0.221502E+002   0.191445E+002  -0.165420E-014
#  0.473079E-015  -0.165420E-014  -0.303180E+001
   1.70711   0   0   0 -0.3036381645221649E+001 -0.3036381645221646E+001  41.350760616227994
# -0.303638E+001  -0.340683E-015  -0.340683E-015
# -0.340683E-015  -0.303638E+001   0.353557E-015
# -0.340683E-015   0.353557E-015  -0.303638E+001
   1.73417   1   1   1 -0.3003334073051462E+001 -0.3003334073051452E+001  0.4125367475961240E+002
#  0.117490E+002   0.147523E+002   0.147523E+002
#  0.147523E+002   0.117490E+002   0.147523E+002
#  0.147523E+002   0.147523E+002   0.117490E+002
   1.76123   2   2   2 -0.2901953087032731E+001 -0.2901953087032720E+001  0.4096625956476178E+002
#  0.117208E+002   0.146227E+002   0.146227E+002
#  0.146227E+002   0.117208E+002   0.146227E+002
#  0.146227E+002   0.146227E+002   0.117208E+002
   1.78830   3   3   3 -0.2725737248640196E+001 -0.2725737248640189E+001  0.4049981960235566E+002
#  0.116828E+002   0.144085E+002   0.144085E+002
#  0.144085E+002   0.116828E+002   0.144085E+002
#  0.144085E+002   0.144085E+002   0.116828E+002
   1.81536   4   4   4 -0.2464544721386172E+001 -0.2464544721386160E+001  0.3987246989765696E+002
#  0.116478E+002   0.141123E+002   0.141123E+002
#  0.141123E+002   0.116478E+002   0.141123E+002
#  0.141123E+002   0.141123E+002   0.116478E+002
   1.84242   5   5   5 -0.2105574839635603E+001 -0.2105574839635595E+001  0.3910810146825358E+002
#  0.116323E+002   0.137379E+002   0.137379E+002
#  0.137379E+002   0.116323E+002   0.137379E+002
#  0.137379E+002   0.137379E+002   0.116323E+002
   1.86949   6   6   6 -0.1634628732927978E+001 -0.1634628732927975E+001  0.3823503736640334E+002
#  0.116553E+002   0.132899E+002   0.132899E+002
#  0.132899E+002   0.116553E+002   0.132899E+002
#  0.132899E+002   0.132899E+002   0.116553E+002
   1.89655   7   7   7 -0.1037546625537126E+001 -0.1037546625537123E+001  0.3728447328113913E+002
#  0.117365E+002   0.127740E+002   0.127740E+002
#  0.127740E+002   0.117365E+002   0.127740E+002
#  0.127740E+002   0.127740E+002   0.117365E+002
   1.92361   8   8   8 -0.3017051392847290E+000 -0.3017051392847250E+000  0.3628881003314127E+002
#  0.118951E+002   0.121968E+002   0.121968E+002
#  0.121968E+002   0.118951E+002   0.121968E+002
#  0.121968E+002   0.121968E+002   0.118951E+002
   1.95068   9   9   9  0.5825468536994350E+000  0.5825468536994410E+000  0.3527999006722763E+002
#  0.121484E+002   0.115658E+002   0.115658E+002
#  0.115658E+002   0.121484E+002   0.115658E+002
#  0.115658E+002   0.115658E+002   0.121484E+002
   1.97774  10  10  10  0.1620630165884623E+001  0.1620630165884625E+001  0.3428794610251228E+002
#  0.125097E+002   0.108891E+002   0.108891E+002
#  0.108891E+002   0.125097E+002   0.108891E+002
#  0.108891E+002   0.108891E+002   0.125097E+002
   2.00480  11  11  11  0.2812756766336535E+001  0.2812756766336541E+001  0.3333925797929350E+002
#  0.129883E+002   0.101755E+002   0.101755E+002
