0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023741121032 [eV/u.c.]
0.020    total_energy       0.022960788631 [eV/u.c.]
0.030    total_energy       0.021685071759 [eV/u.c.]
0.040    total_energy       0.019951226105 [eV/u.c.]
0.050    total_energy       0.017811409641 [eV/u.c.]
0.060    total_energy       0.015332682610 [eV/u.c.]
0.070    total_energy       0.012597007535 [eV/u.c.]
0.080    total_energy       0.009701249215 [eV/u.c.]
0.090    total_energy       0.006757174727 [eV/u.c.]
0.100    total_energy       0.003891453423 [eV/u.c.]
0.110    total_energy       0.001245656932 [eV/u.c.]
0.120    total_energy      -0.001023740839 [eV/u.c.]
0.130    total_energy      -0.002745363708 [eV/u.c.]
0.140    total_energy      -0.003732933214 [eV/u.c.]
0.150    total_energy      -0.003785268621 [eV/u.c.]
0.160    total_energy      -0.002686286916 [eV/u.c.]
0.170    total_energy      -0.000205002808 [eV/u.c.]
0.180    total_energy       0.003904471270 [eV/u.c.]
0.190    total_energy       0.009902925161 [eV/u.c.]
0.200    total_energy       0.018066050985 [eV/u.c.]
