0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025541751567 [eV/u.c.]
0.020    total_energy      -0.026187218764 [eV/u.c.]
0.030    total_energy      -0.027239442892 [eV/u.c.]
0.040    total_energy      -0.028663092150 [eV/u.c.]
0.050    total_energy      -0.030408702016 [eV/u.c.]
0.060    total_energy      -0.032412675248 [eV/u.c.]
0.070    total_energy      -0.034597281883 [eV/u.c.]
0.080    total_energy      -0.036870659238 [eV/u.c.]
0.090    total_energy      -0.039126811909 [eV/u.c.]
0.100    total_energy      -0.041245611773 [eV/u.c.]
0.110    total_energy      -0.043092797984 [eV/u.c.]
0.120    total_energy      -0.044519976978 [eV/u.c.]
0.130    total_energy      -0.045364622470 [eV/u.c.]
0.140    total_energy      -0.045450075452 [eV/u.c.]
0.150    total_energy      -0.044585544200 [eV/u.c.]
0.160    total_energy      -0.042566104265 [eV/u.c.]
0.170    total_energy      -0.039172698480 [eV/u.c.]
0.180    total_energy      -0.034172136958 [eV/u.c.]
0.190    total_energy      -0.027317097089 [eV/u.c.]
0.200    total_energy      -0.018346123546 [eV/u.c.]
