0.000    total_energy       0.024003715545 [eV/u.c.]
0.010    total_energy       0.023645989710 [eV/u.c.]
0.020    total_energy       0.022580635899 [eV/u.c.]
0.030    total_energy       0.020831125200 [eV/u.c.]
0.040    total_energy       0.018436576087 [eV/u.c.]
0.050    total_energy       0.015451754429 [eV/u.c.]
0.060    total_energy       0.011947073484 [eV/u.c.]
0.070    total_energy       0.008008593899 [eV/u.c.]
0.080    total_energy       0.003738023714 [eV/u.c.]
0.090    total_energy      -0.000747281642 [eV/u.c.]
0.100    total_energy      -0.005314319347 [eV/u.c.]
0.110    total_energy      -0.009814439192 [eV/u.c.]
0.120    total_energy      -0.014083343575 [eV/u.c.]
0.130    total_energy      -0.017941087503 [eV/u.c.]
0.140    total_energy      -0.021192078594 [eV/u.c.]
0.150    total_energy      -0.023625077074 [eV/u.c.]
0.160    total_energy      -0.025013195779 [eV/u.c.]
0.170    total_energy      -0.025113900155 [eV/u.c.]
0.180    total_energy      -0.023669008256 [eV/u.c.]
0.190    total_energy      -0.020404690746 [eV/u.c.]
0.200    total_energy      -0.015031470899 [eV/u.c.]
