0.000    total_energy      -0.025324240381 [eV/u.c.]
0.010    total_energy      -0.025551690288 [eV/u.c.]
0.020    total_energy      -0.026226818379 [eV/u.c.]
0.030    total_energy      -0.027327959758 [eV/u.c.]
0.040    total_energy      -0.028819006265 [eV/u.c.]
0.050    total_energy      -0.030649406478 [eV/u.c.]
0.060    total_energy      -0.032754165710 [eV/u.c.]
0.070    total_energy      -0.035053846011 [eV/u.c.]
0.080    total_energy      -0.037454566167 [eV/u.c.]
0.090    total_energy      -0.039848001701 [eV/u.c.]
0.100    total_energy      -0.042111384871 [eV/u.c.]
0.110    total_energy      -0.044107504673 [eV/u.c.]
0.120    total_energy      -0.045684706837 [eV/u.c.]
0.130    total_energy      -0.046676893832 [eV/u.c.]
0.140    total_energy      -0.046903524861 [eV/u.c.]
0.150    total_energy      -0.046169615866 [eV/u.c.]
0.160    total_energy      -0.044265739522 [eV/u.c.]
0.170    total_energy      -0.040968025243 [eV/u.c.]
0.180    total_energy      -0.036038159178 [eV/u.c.]
0.190    total_energy      -0.029223384213 [eV/u.c.]
0.200    total_energy      -0.020256499970 [eV/u.c.]
